@RELATION classifiers/SMV_RBF_new_2
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE class {C:/Users/XPS/Desktop/Clean This/Training Data/sv,C:/Users/XPS/Desktop/Clean This/Training Data/usv,C:/Users/XPS/Desktop/Clean This/Training Data/scratch}

@DATA
0.661463,0.100115,3.073930,0.626877,0.180052,0.704482,0.019401,0.706000,0.683733,0.669733,0.635600,-42.390878,-4.231766,0.082031,0.209766,-0.038080,0.180745,0.216455,-0.196948,-0.666627,-0.280727,0.498791,-0.540494,-1.399480,0.020416,0.035756,0.092662,0.014247,0.018362,0.189639,0.002456,0.014533,0.021333,0.023333,0.020667,0.333314,0.152435,0.058049,0.121479,0.091934,0.121812,0.086160,0.045613,0.130111,0.125011,0.125114,0.071236,0.153331,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.616493,0.056792,2.500736,0.620065,0.224362,1.982277,0.004620,0.814400,0.701200,0.635200,0.478400,-42.034271,-4.313089,0.013566,0.386366,-0.224476,0.296914,0.269269,-0.227472,-0.819632,-0.251787,0.520824,-0.679305,-1.372452,0.000801,0.049483,0.074120,0.014143,0.030039,0.445884,0.000927,0.059200,0.007600,0.032800,0.078400,0.163075,0.037738,0.097612,0.077360,0.032042,0.036227,0.055155,0.063215,0.029409,0.057400,0.037623,0.034035,0.061511,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.522018,0.102368,2.607358,0.534997,0.181703,0.875685,0.008116,0.576000,0.517200,0.503600,0.472800,-42.021887,-4.341972,-0.224765,0.211451,0.129672,0.076115,0.139565,-0.295311,-0.448870,-0.079511,0.363510,-0.531438,-1.530177,0.018815,0.040557,0.152534,0.010247,0.022204,0.251926,0.002053,0.048800,0.024400,0.026000,0.003200,0.188952,0.030571,0.132322,0.029500,0.066859,0.150167,0.045479,0.143023,0.020748,0.027701,0.054311,0.097032,0.025807,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.620697,0.059402,3.005576,0.598794,0.223008,2.089614,0.003747,0.802800,0.651200,0.502400,0.434400,-41.462306,-4.816179,0.199986,0.456561,-0.014065,-0.112692,0.480530,-0.227731,-0.974623,-0.027089,0.290345,-0.679530,-1.532793,0.005805,0.017124,0.105354,0.007620,0.000909,0.066551,0.001621,0.061200,0.020000,0.025600,0.030400,0.105187,0.047595,0.126177,0.026131,0.102253,0.116141,0.053434,0.066791,0.061601,0.029662,0.090859,0.016768,0.016140,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.623165,0.061727,3.104356,0.593944,0.216198,1.766523,0.007780,0.768000,0.614133,0.569333,0.471733,-41.857022,-4.429586,-0.055588,0.150995,0.031822,0.204080,0.262457,-0.365954,-0.644111,-0.088394,0.475220,-0.797771,-1.212954,0.015212,0.040690,0.093669,0.013235,0.032761,0.688834,0.004445,0.095467,0.010933,0.044000,0.073867,0.112861,0.085679,0.017407,0.108448,0.097010,0.197672,0.042971,0.044881,0.060835,0.037030,0.065045,0.057980,0.076497,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.618895,0.046806,2.333099,0.610571,0.223592,1.794603,0.004760,0.788800,0.723600,0.694000,0.466400,-42.207645,-4.311222,0.174859,0.125414,-0.115529,0.266512,0.159946,-0.241655,-0.558585,-0.250173,0.369397,-0.382007,-1.515786,0.045637,0.042612,0.531465,0.023337,0.027585,0.583646,0.003835,0.053600,0.004400,0.011600,0.065600,0.411462,0.324377,0.174485,0.112711,0.047518,0.087829,0.187720,0.247403,0.120073,0.094042,0.185831,0.134401,0.166621,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.567854,0.075061,2.716628,0.567769,0.184649,1.223110,0.009838,0.634200,0.599000,0.582200,0.474600,-42.721159,-3.960884,0.003436,0.182593,0.043774,0.024779,0.164156,-0.166378,-0.562127,-0.085111,0.365574,-0.638085,-1.217805,0.013211,0.019901,0.288025,0.011574,0.014133,0.266552,0.003696,0.020600,0.011000,0.011400,0.027000,0.106986,0.089789,0.066177,0.151490,0.051496,0.075480,0.077028,0.047826,0.145571,0.067441,0.133497,0.139217,0.049394,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.627302,0.066497,2.949454,0.605544,0.231582,2.164086,0.002154,0.828000,0.616000,0.581600,0.410400,-41.324168,-4.823782,0.234625,0.395862,0.107849,0.124771,-0.042620,-0.238137,-0.669359,0.136097,0.034981,-1.054569,-1.333096,0.000400,0.022083,0.168190,0.006243,0.010805,0.269442,0.002154,0.063200,0.081600,0.077600,0.063200,0.212721,0.097342,0.079812,0.371072,0.101061,0.001585,0.112990,0.152932,0.142195,0.005238,0.064829,0.344477,0.185255,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.668535,0.074635,3.132811,0.623661,0.225178,2.056446,0.002374,0.835200,0.707200,0.587200,0.417600,-41.239135,-4.782247,0.078411,0.279465,-0.206839,0.285873,0.239777,-0.263901,-0.764849,-0.124783,0.425554,-0.631443,-1.511869,0.004804,0.020267,0.147785,0.015167,0.010411,0.406009,0.002374,0.068800,0.004800,0.076800,0.065600,0.143168,0.257511,0.125892,0.109988,0.009632,0.025795,0.043454,0.173754,0.168235,0.054461,0.060009,0.122248,0.104296,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.644249,0.047515,3.002312,0.637912,0.192131,1.613025,0.009234,0.777333,0.673333,0.615467,0.558133,-43.591066,-3.584247,0.331592,0.125111,-0.048011,0.105333,0.067236,-0.190933,-0.419803,-0.086583,0.244201,-0.704652,-1.138219,0.029090,0.038962,0.077515,0.029740,0.034260,0.378685,0.003517,0.033867,0.034400,0.066133,0.097333,0.301521,0.120455,0.091520,0.173923,0.103955,0.076407,0.142828,0.134397,0.010714,0.043411,0.122961,0.044525,0.056651,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.601481,0.076303,2.703984,0.587469,0.214593,1.745269,0.005759,0.751600,0.650800,0.579600,0.446000,-41.911156,-4.423084,0.049902,0.093634,0.081416,0.074128,0.247240,-0.069642,-0.961200,-0.026626,0.596444,-0.861509,-1.261361,0.023419,0.065010,0.372434,0.012960,0.033969,0.626328,0.003014,0.098800,0.025200,0.044400,0.110000,0.324372,0.224291,0.068777,0.206143,0.172117,0.131744,0.126262,0.101003,0.163824,0.154726,0.224023,0.172151,0.178677,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.591974,0.043965,3.150577,0.582549,0.174729,1.291612,0.017699,0.696400,0.601800,0.523000,0.468000,-43.986555,-3.235529,0.084779,0.096753,0.065263,0.215731,0.121287,-0.247646,-0.512208,-0.192815,0.231541,-0.433099,-1.277192,0.025320,0.031106,0.140101,0.028004,0.029980,0.449429,0.002461,0.026000,0.021800,0.046600,0.072000,0.455845,0.271744,0.067638,0.091126,0.103039,0.093646,0.109808,0.085883,0.129172,0.096366,0.140734,0.091345,0.035680,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.596277,0.080852,2.589885,0.592413,0.207733,1.592684,0.005720,0.696400,0.646400,0.614400,0.438000,-41.607566,-4.610682,0.103763,0.094676,-0.147679,0.129975,0.616053,-0.338316,-0.933696,-0.188887,0.610939,-0.486978,-1.373900,0.005805,0.031681,0.354095,0.000846,0.013709,0.088508,0.001796,0.010000,0.020800,0.025600,0.026800,0.018861,0.169366,0.147819,0.031192,0.103553,0.021445,0.048780,0.059521,0.059896,0.038922,0.093918,0.092656,0.020630,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.568455,0.103711,2.484264,0.567874,0.180005,1.584208,0.008337,0.674000,0.588800,0.512000,0.438000,-42.589964,-4.043242,0.099959,-0.012800,0.075130,0.099338,0.205011,-0.333095,-0.398073,-0.173044,0.407376,-0.581727,-1.305293,0.013611,0.061318,0.073260,0.015468,0.039477,0.490861,0.001937,0.052400,0.004000,0.032800,0.090000,0.162222,0.097430,0.035415,0.130503,0.047374,0.156695,0.116511,0.026394,0.041317,0.096674,0.025231,0.034923,0.017985,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.531425,0.076236,2.412682,0.523848,0.196398,1.072038,0.006463,0.541200,0.510000,0.495200,0.468400,-41.714358,-4.556745,-0.054511,-0.072347,0.040582,0.173615,0.328535,-0.331556,-0.636835,-0.124762,0.737135,-0.798591,-1.159208,0.011009,0.032174,0.306003,0.016625,0.012233,0.016542,0.002595,0.005200,0.014800,0.020800,0.022000,0.148228,0.099925,0.040567,0.038655,0.066962,0.020427,0.046129,0.035771,0.087310,0.049297,0.089367,0.014823,0.074586,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.568855,0.101735,3.246844,0.562334,0.195645,1.083747,0.012101,0.636800,0.587733,0.530400,0.502933,-41.299342,-4.919708,0.101546,-0.010914,-0.073078,0.251986,0.177256,-0.230664,-0.645139,-0.033380,0.546530,-0.609579,-1.424214,0.020416,0.053292,0.023181,0.013722,0.017685,0.540037,0.003084,0.038933,0.006400,0.050400,0.068800,0.003944,0.053749,0.061351,0.052424,0.083916,0.046590,0.071774,0.049736,0.041378,0.050065,0.091058,0.180527,0.102043,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.563651,0.101108,3.021224,0.569048,0.189785,1.272699,0.009233,0.651600,0.591600,0.566400,0.496800,-41.605613,-4.694171,0.151262,0.073473,0.002102,0.151434,0.399881,-0.386932,-0.815246,0.145991,0.227674,-0.588849,-1.281111,0.034027,0.077871,0.262300,0.015271,0.028900,0.632683,0.004630,0.061200,0.022000,0.028800,0.080000,0.279697,0.195596,0.107340,0.206975,0.104687,0.158930,0.153775,0.064174,0.084564,0.050179,0.038894,0.252835,0.169613,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.605685,0.039266,2.540502,0.643688,0.221175,2.267023,0.002005,0.869600,0.700000,0.573600,0.456800,-42.676533,-4.146598,0.374140,-0.235498,0.353992,-0.053224,-0.074675,-0.056213,-0.401876,-0.118367,0.483999,-0.902971,-1.196577,0.058847,0.037737,0.768743,0.099251,0.045863,0.943937,0.002005,0.020000,0.092000,0.184800,0.258400,0.126391,0.119735,0.212754,0.333359,0.296376,0.275599,0.064738,0.162214,0.489774,0.108805,0.232622,0.023930,0.191292,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.563451,0.057297,2.345780,0.554041,0.198333,1.209495,0.007387,0.591600,0.552800,0.544000,0.532400,-41.805043,-4.737276,0.242583,0.214948,-0.207162,0.229089,0.266214,-0.259533,-0.626484,-0.203915,0.486801,-0.511446,-1.455987,0.005404,0.036759,0.326444,0.002180,0.022113,0.040260,0.002564,0.006000,0.012000,0.015200,0.016400,0.144905,0.117744,0.026015,0.100723,0.106891,0.060425,0.051632,0.034117,0.020114,0.064462,0.134044,0.034725,0.009199,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.598879,0.070881,2.724940,0.581151,0.188132,0.823974,0.009932,0.640400,0.618000,0.606800,0.586400,-42.032038,-4.269830,0.053500,0.290790,-0.198792,0.373417,0.112448,-0.266364,-0.683908,-0.134588,0.466723,-0.889509,-1.279167,0.022018,0.051945,0.490052,0.015298,0.033199,0.337977,0.003457,0.021200,0.024400,0.026800,0.012800,0.130430,0.036437,0.091692,0.019377,0.090419,0.097196,0.161313,0.110639,0.115135,0.111938,0.117328,0.088476,0.180365,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.614492,0.057702,2.961252,0.595916,0.177058,1.527871,0.004480,0.712000,0.644800,0.596800,0.568000,-42.447565,-4.042576,-0.149964,-0.035144,0.039370,0.467035,0.188018,-0.242296,-0.817978,-0.225204,0.465295,-0.233467,-1.486050,0.070056,0.051243,0.208641,0.036390,0.047628,0.611842,0.004480,0.108800,0.083200,0.057600,0.048000,0.015217,0.093387,0.214640,0.232541,0.225068,0.355090,0.210301,0.178622,0.011086,0.253306,0.325592,0.073084,0.021890,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.550040,0.077893,2.547417,0.553037,0.206605,1.294734,0.003957,0.622400,0.568800,0.554400,0.535200,-41.221189,-4.782131,-0.143376,0.336956,0.177144,-0.372958,0.558120,-0.390833,-0.629469,0.033202,0.568117,-1.133372,-1.132372,0.020817,0.042966,0.455127,0.012412,0.026428,0.521632,0.003957,0.049600,0.029600,0.039200,0.032800,0.001000,0.021480,0.194974,0.261350,0.329722,0.077532,0.112594,0.083548,0.084938,0.192121,0.457766,0.183198,0.126025,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.640913,0.028452,2.909405,0.609284,0.194290,1.509995,0.003938,0.724800,0.672800,0.639200,0.583200,-42.429857,-4.289094,0.637159,-0.116586,-0.244394,0.418417,0.331561,-0.505755,-0.591329,-0.029330,0.147246,-0.531641,-1.170833,0.075661,0.018974,0.162006,0.043198,0.035713,0.356131,0.003938,0.110400,0.108000,0.090400,0.074400,0.076883,0.066476,0.034245,0.102374,0.100480,0.034196,0.115876,0.070463,0.191154,0.012409,0.165161,0.060238,0.029685,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.573259,0.067788,2.818031,0.560134,0.199759,1.055767,0.003658,0.629600,0.571200,0.557600,0.544000,-41.765053,-4.259539,0.007623,0.027063,-0.077962,0.353629,0.295147,-0.155047,-1.032903,-0.241824,0.613451,-0.653521,-1.219285,0.039231,0.039653,0.107896,0.012194,0.025680,0.405215,0.003658,0.052000,0.038400,0.042400,0.040000,0.288866,0.113575,0.284537,0.205146,0.074881,0.115681,0.319102,0.153565,0.117031,0.042843,0.164144,0.092147,0.036023,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.560248,0.111665,2.998151,0.552221,0.206672,1.019832,0.006894,0.597600,0.576400,0.558000,0.544800,-40.740739,-5.271108,0.287109,0.369236,0.067922,-0.092847,0.336684,-0.272502,-0.786916,-0.111831,0.492063,-1.100339,-1.373359,0.007406,0.028024,0.066877,0.001234,0.008710,0.043790,0.002124,0.014400,0.008400,0.013200,0.008800,0.192253,0.028275,0.052766,0.157885,0.131467,0.056983,0.054768,0.088008,0.192885,0.113848,0.101710,0.144248,0.031336,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.637010,0.070282,2.954640,0.599252,0.196277,0.665540,0.015530,0.673000,0.657400,0.648800,0.606600,-42.178878,-4.273988,0.123868,0.140001,-0.090229,0.313716,0.318999,-0.408656,-0.659799,-0.252368,0.510711,-0.727118,-1.241299,0.029524,0.033107,0.201581,0.022829,0.016027,0.413700,0.002083,0.020600,0.019400,0.017200,0.050600,0.164838,0.164711,0.137591,0.127650,0.077589,0.165530,0.181017,0.150445,0.095397,0.098380,0.126937,0.154954,0.197392,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.549239,0.096059,2.938240,0.542470,0.203363,1.115392,0.003978,0.584000,0.547200,0.539200,0.528800,-41.284023,-4.696277,-0.039680,-0.049236,0.289524,0.173767,0.078458,0.030200,-1.055105,-0.114533,0.676779,-0.918459,-1.185194,0.030424,0.040992,0.029051,0.006096,0.014265,0.454209,0.003978,0.028800,0.024000,0.027200,0.026400,0.105400,0.065408,0.099330,0.151019,0.038009,0.351583,0.306043,0.043031,0.001854,0.080015,0.241347,0.220469,0.015189,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.574860,0.058687,2.488111,0.564713,0.186636,1.065528,0.003568,0.643200,0.585600,0.567200,0.548000,-41.827169,-4.473644,-0.185721,0.339712,0.181381,0.100721,0.123761,-0.114512,-0.948942,0.164730,0.283052,-0.877214,-1.142592,0.036029,0.046818,0.073333,0.015594,0.037447,0.347563,0.003568,0.051200,0.035200,0.045600,0.039200,0.101946,0.165607,0.085370,0.114584,0.081602,0.153944,0.146110,0.068294,0.067692,0.029666,0.063389,0.066382,0.075419,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.580264,0.108915,2.999618,0.567155,0.169540,0.976546,0.013707,0.606800,0.586000,0.571600,0.554400,-42.578950,-4.162860,0.091935,-0.066235,0.041453,0.172312,0.215698,-0.297736,-0.554331,0.078000,0.228751,-0.420763,-1.119937,0.027022,0.085851,0.122688,0.008750,0.035505,0.391518,0.003515,0.041200,0.039600,0.032400,0.021600,0.443383,0.204529,0.057284,0.114752,0.159403,0.269291,0.117826,0.059501,0.125396,0.157096,0.130608,0.009994,0.270247,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.569456,0.098345,2.774759,0.561517,0.166045,0.779138,0.010067,0.609200,0.577600,0.566400,0.546000,-41.998647,-4.613651,0.010642,0.389998,-0.039581,0.140056,0.267422,-0.311389,-0.677655,0.011389,0.209442,-0.518792,-1.311255,0.007006,0.028550,0.013726,0.000949,0.019037,0.038812,0.002787,0.014800,0.015200,0.014400,0.003600,0.214611,0.185031,0.056247,0.119905,0.001842,0.018466,0.188473,0.113605,0.064233,0.055474,0.020144,0.197820,0.025029,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.600580,0.083867,3.043944,0.578235,0.175803,0.819949,0.017371,0.652200,0.634400,0.585000,0.539400,-42.739754,-3.954783,0.064299,0.089868,0.001006,0.291438,0.032149,-0.144268,-0.629623,-0.165113,0.442967,-0.662254,-1.247292,0.036729,0.020044,0.138448,0.025915,0.014178,0.477812,0.002558,0.012200,0.012800,0.045000,0.085800,0.144735,0.128769,0.049623,0.021084,0.074837,0.095898,0.090249,0.088993,0.078953,0.049288,0.075083,0.102760,0.068222,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.561649,0.080186,2.565322,0.551738,0.161021,0.767401,0.011143,0.594400,0.571600,0.558800,0.524800,-42.064501,-4.334508,-0.128963,0.127225,0.020854,0.146250,0.273629,-0.308022,-0.647326,0.037496,0.324791,-0.447788,-1.438019,0.003603,0.037111,0.008518,0.001235,0.026748,0.140787,0.003553,0.015200,0.016400,0.017200,0.004000,0.335160,0.152140,0.082887,0.062824,0.014236,0.056910,0.045036,0.121093,0.071702,0.031773,0.129515,0.120062,0.013251,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.599279,0.039903,2.370543,0.572982,0.193854,0.994663,0.006195,0.633600,0.596800,0.579200,0.569200,-41.653187,-4.553576,0.228236,0.063659,0.085808,0.285353,0.039258,-0.379805,-0.479763,-0.077917,0.128932,-0.649882,-1.410849,0.010408,0.014523,0.150389,0.002841,0.015461,0.074324,0.002375,0.020800,0.027200,0.028000,0.026800,0.114645,0.149248,0.029333,0.164937,0.064858,0.088484,0.029496,0.032394,0.064689,0.033987,0.031933,0.077677,0.042411,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.563651,0.041314,2.794401,0.557270,0.226609,2.264934,0.002586,0.757600,0.606400,0.480800,0.357600,-41.526740,-4.715916,0.346702,0.023830,0.008686,0.275708,0.389267,-0.509040,-0.813487,0.071617,0.204260,-0.778931,-1.211435,0.005604,0.036860,0.517182,0.011845,0.046193,0.948258,0.002586,0.136800,0.009600,0.100000,0.180000,0.042158,0.167012,0.010371,0.238296,0.226345,0.055124,0.063722,0.238416,0.041191,0.040171,0.146981,0.036380,0.059209,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.665933,0.076591,2.745491,0.623308,0.166470,0.817506,0.010620,0.715600,0.680800,0.664400,0.609600,-42.487001,-4.101246,-0.111887,0.254740,0.032196,0.154924,0.158963,-0.199263,-0.681960,-0.046036,0.366551,-0.653479,-1.226811,0.034227,0.023280,0.284539,0.035264,0.027536,0.501782,0.003942,0.042000,0.032000,0.030800,0.040800,0.194172,0.195779,0.074452,0.090051,0.108524,0.120594,0.063503,0.014391,0.137020,0.174091,0.069921,0.038432,0.194585,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.619496,0.053018,2.271174,0.636127,0.183666,1.172337,0.006242,0.739200,0.703200,0.666800,0.564000,-42.934322,-3.916662,0.250300,0.074029,-0.126257,0.395538,0.052798,-0.020386,-0.816998,-0.306532,0.525287,-0.494688,-1.393912,0.041433,0.033581,0.331416,0.027217,0.031574,0.144146,0.000773,0.005600,0.012800,0.010800,0.053600,0.197241,0.200372,0.016015,0.018775,0.088455,0.052956,0.080166,0.019120,0.078435,0.032698,0.010595,0.054609,0.025918,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.667654,0.078448,3.056805,0.622772,0.196471,0.830229,0.018423,0.703840,0.668800,0.636640,0.610080,-42.340357,-4.112429,-0.191294,0.127687,0.008229,0.310463,0.258145,-0.380283,-0.648117,-0.091774,0.398340,-0.538271,-1.200694,0.034988,0.038323,0.035554,0.024704,0.007856,0.533583,0.002722,0.018400,0.029120,0.052640,0.072480,0.520875,0.401951,0.039979,0.146904,0.054144,0.083319,0.070185,0.089324,0.166988,0.113122,0.089890,0.108734,0.108118,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.625033,0.047087,2.493277,0.587858,0.198008,0.945289,0.009468,0.681067,0.612267,0.600800,0.572800,-43.328831,-3.487059,-0.067476,-0.094513,0.021353,0.275317,0.147671,-0.192175,-0.669548,0.015914,0.327092,-0.399295,-1.258506,0.026154,0.040709,0.150058,0.015900,0.021226,0.104472,0.001444,0.014933,0.014933,0.021067,0.026133,0.062702,0.035497,0.084911,0.075406,0.084661,0.059800,0.062250,0.192399,0.153053,0.018890,0.066854,0.061622,0.017930,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.628903,0.108690,2.510372,0.607805,0.163983,0.611513,0.016973,0.666400,0.649600,0.639600,0.626400,-42.687127,-4.009149,0.089692,0.073161,0.051871,0.161492,0.192407,-0.327521,-0.516394,-0.072531,0.319471,-0.676715,-1.118444,0.044836,0.047613,0.309775,0.030406,0.025624,0.402853,0.009707,0.020800,0.016800,0.017200,0.014400,0.154961,0.106450,0.124854,0.086412,0.095549,0.110564,0.100779,0.026071,0.053506,0.073447,0.169417,0.184232,0.166792,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.633507,0.104685,2.653895,0.602166,0.188208,1.088329,0.008100,0.685600,0.656000,0.642000,0.580000,-41.826399,-4.464299,0.222515,-0.077872,-0.088101,0.419637,0.226165,-0.464888,-0.640686,0.100308,0.183996,-0.604395,-1.222701,0.033827,0.068094,0.536754,0.025759,0.030100,0.286981,0.002685,0.041600,0.038400,0.036400,0.040000,0.344043,0.317390,0.051994,0.238705,0.166718,0.213295,0.098686,0.143795,0.273536,0.207796,0.108284,0.254365,0.103941,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.593675,0.069293,2.964975,0.580165,0.203461,1.049559,0.007943,0.639200,0.612533,0.599733,0.564533,-41.541008,-4.472914,-0.290826,0.219892,0.135171,0.036059,0.364543,-0.349687,-0.712167,-0.073865,0.491416,-0.707266,-1.373506,0.021217,0.029784,0.232875,0.012561,0.012303,0.164718,0.001828,0.012533,0.013600,0.015733,0.024267,0.134839,0.098156,0.034141,0.139495,0.110525,0.179520,0.069640,0.106562,0.093698,0.070928,0.028356,0.105846,0.137609,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.657726,0.077112,3.054845,0.587205,0.226142,0.743757,0.005406,0.678400,0.674400,0.660000,0.652800,-40.647722,-5.089553,0.143558,0.088785,-0.024291,0.280202,0.145728,-0.338675,-0.603287,-0.181928,0.473082,-0.849312,-1.331835,0.014011,0.021312,0.143672,0.005171,0.015250,0.146430,0.005406,0.006400,0.008800,0.020000,0.019200,0.027269,0.106470,0.025371,0.045934,0.043040,0.136918,0.018751,0.190238,0.122489,0.035843,0.173646,0.143982,0.064054,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.616093,0.095799,2.922361,0.582924,0.220170,0.761130,0.009832,0.652400,0.642000,0.634800,0.619600,-40.982933,-5.112577,0.203182,0.563228,0.088384,-0.181513,0.277077,-0.271288,-0.601824,-0.293800,0.473093,-1.011106,-1.604627,0.017614,0.037826,0.247567,0.005668,0.012115,0.208913,0.002376,0.005200,0.004400,0.006000,0.002800,0.139864,0.002021,0.123409,0.081235,0.004113,0.044773,0.121520,0.065340,0.023268,0.150626,0.233565,0.019032,0.008994,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.536229,0.084726,3.214531,0.522003,0.224514,1.262326,0.006755,0.563200,0.538400,0.529600,0.487600,-40.845305,-5.087916,0.009041,0.245900,-0.138457,0.167251,0.322919,-0.303424,-0.773435,0.051452,0.397888,-0.622870,-1.531404,0.015813,0.032773,0.051748,0.003502,0.009420,0.566181,0.002584,0.009600,0.014400,0.012000,0.034800,0.170392,0.178705,0.149066,0.109994,0.073999,0.161738,0.215172,0.151083,0.117531,0.297528,0.250636,0.139320,0.033221,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.640713,0.043814,3.021594,0.592460,0.197259,0.914185,0.006376,0.691200,0.664400,0.641200,0.609200,-42.349826,-4.281116,0.189302,0.220583,0.114462,0.147067,-0.020507,-0.009315,-0.805760,-0.041327,0.273702,-0.771462,-1.237108,0.029824,0.018785,0.175024,0.021985,0.018339,0.089985,0.002029,0.027200,0.031600,0.038000,0.027600,0.019689,0.191545,0.175237,0.152932,0.092259,0.165624,0.147189,0.042137,0.331152,0.070584,0.080151,0.098827,0.091880,C:/Users/XPS/Desktop/Clean This/Training Data/usv
0.658927,0.084127,3.073134,0.595670,0.226711,1.028314,0.007666,0.696000,0.686400,0.680000,0.650400,-41.142864,-4.767784,-0.023934,0.174574,0.043151,0.298308,0.294104,-0.391364,-0.885224,0.034996,0.201196,-0.584727,-1.391979,0.013611,0.028102,0.101485,0.007284,0.009446,0.037703,0.001776,0.002400,0.003200,0.004800,0.012800,0.040388,0.235841,0.091577,0.118585,0.120700,0.102482,0.156119,0.055094,0.005698,0.120859,0.120208,0.170727,0.077852,C:/Users/XPS/Desktop/Clean This/Training Data/usv
